Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size
CDS,cde_fo,GBPINR,1211,OPTCUR,CE,98.5,GBPINR,GBPINR09FEB24C98.5,GBPINR 9th FEB 98.5 CE,2024-02-09,1,0.0025
CDS,cde_fo,EURINR,1212,OPTCUR,CE,83.75,EURINR,EURINR26MAR24C83.75,EURINR 26th MAR 83.75 CE,2024-03-26,1,0.0025
CDS,cde_fo,USDINR,1215,OPTCUR,CE,77,USDINR,USDINR22MAR24C77,USDINR 22nd MAR 77 CE,2024-03-22,1,0.0025
CDS,cde_fo,GBPINR,1218,OPTCUR,PE,99.25,GBPINR,GBPINR01MAR24P99.25,GBPINR 1st MAR 99.25 PE,2024-03-01,1,0.0025
CDS,cde_fo,EURINR,1220,OPTCUR,PE,83.75,EURINR,EURINR26MAR24P83.75,EURINR 26th MAR 83.75 PE,2024-03-26,1,0.0025
CDS,cde_fo,USDINR,1221,OPTCUR,PE,77,USDINR,USDINR22MAR24P77,USDINR 22nd MAR 77 PE,2024-03-22,1,0.0025
CDS,cde_fo,USDINR,1222,OPTCUR,CE,77,USDINR,USDINR27DEC24C77,USDINR 27th DEC 77 CE,2024-12-27,1,0.0025
CDS,cde_fo,EURINR,1223,OPTCUR,CE,84,EURINR,EURINR26MAR24C84,EURINR 26th MAR 84 CE,2024-03-26,1,0.0025
CDS,cde_fo,JPYINR,1224,FUTCUR,XX,-1,JPYINR,JPYINR28AUG24F,JPYINR AUG FUT,2024-08-28,1,0.0025
CDS,cde_fo,EURINR,1225,OPTCUR,PE,84,EURINR,EURINR26MAR24P84,EURINR 26th MAR 84 PE,2024-03-26,1,0.0025
CDS,cde_fo,EURINR,1227,OPTCUR,CE,84.25,EURINR,EURINR26MAR24C84.25,EURINR 26th MAR 84.25 CE,2024-03-26,1,0.0025
CDS,cde_fo,JPYINR,1229,OPTCUR,CE,52.25,JPYINR,JPYINR01MAR24C52.25,JPYINR 1st MAR 52.25 CE,2024-03-01,1,0.0025
CDS,cde_fo,JPYINR,1230,OPTCUR,PE,52.25,JPYINR,JPYINR01MAR24P52.25,JPYINR 1st MAR 52.25 PE,2024-03-01,1,0.0025
CDS,cde_fo,EURINR,1231,OPTCUR,CE,86.75,EURINR,EURINR27DEC24C86.75,EURINR 27th DEC 86.75 CE,2024-12-27,1,0.0025
CDS,cde_fo,EURINR,1232,OPTCUR,PE,86.75,EURINR,EURINR27DEC24P86.75,EURINR 27th DEC 86.75 PE,2024-12-27,1,0.0025
CDS,cde_fo,EURINR,1233,OPTCUR,CE,83,EURINR,EURINR26JUN24C83,EURINR JUN 83 CE,2024-06-26,1,0.0025
CDS,cde_fo,EURINR,1234,OPTCUR,CE,87,EURINR,EURINR27DEC24C87,EURINR 27th DEC 87 CE,2024-12-27,1,0.0025
CDS,cde_fo,EURINR,1235,OPTCUR,PE,87,EURINR,EURINR27DEC24P87,EURINR 27th DEC 87 PE,2024-12-27,1,0.0025
CDS,cde_fo,EURINR,1236,OPTCUR,CE,87.25,EURINR,EURINR27DEC24C87.25,EURINR 27th DEC 87.25 CE,2024-12-27,1,0.0025
CDS,cde_fo,USDINR,1237,FUTCUR,XX,-1,USDINR,USDINR28AUG24F,USDINR AUG FUT,2024-08-28,1,0.0025
CDS,cde_fo,USDINR,1238,OPTCUR,PE,77,USDINR,USDINR27DEC24P77,USDINR 27th DEC 77 PE,2024-12-27,1,0.0025
CDS,cde_fo,GBPUSD,1239,OPTCUR,PE,1.145,GBPUSD,GBPUSD27DEC24P1.145,GBPUSD 27th DEC 1.145 PE,2024-12-27,1,0.0001
CDS,cde_fo,USDJPY,1240,FUTCUR,XX,-1,USDJPY,USDJPY28AUG24F,USDJPY AUG FUT,2024-08-28,1,0.01
CDS,cde_fo,USDINR,1241,OPTCUR,CE,84.125,USDINR,USDINR15MAR24C84.125,USDINR 15th MAR 84.125 CE,2024-03-15,1,0.0025
CDS,cde_fo,EURINR,1242,FUTCUR,XX,-1,EURINR,EURINR28MAR24F,EURINR 28th MAR FUT,2024-03-28,1,0.0025
CDS,cde_fo,USDINR,1243,OPTCUR,CE,76.75,USDINR,USDINR02FEB24C76.75,USDINR 2nd FEB 76.75 CE,2024-02-02,1,0.0025
CDS,cde_fo,GBPINR,1244,FUTCUR,XX,-1,GBPINR,GBPINR28MAR24F,GBPINR 28th MAR FUT,2024-03-28,1,0.0025
CDS,cde_fo,USDINR,1245,OPTCUR,PE,76.75,USDINR,USDINR02FEB24P76.75,USDINR 2nd FEB 76.75 PE,2024-02-02,1,0.0025
CDS,cde_fo,EURINR,1246,OPTCUR,PE,87.25,EURINR,EURINR27DEC24P87.25,EURINR 27th DEC 87.25 PE,2024-12-27,1,0.0025
CDS,cde_fo,USDINR,1247,OPTCUR,CE,76.75,USDINR,USDINR09FEB24C76.75,USDINR 9th FEB 76.75 CE,2024-02-09,1,0.0025
CDS,cde_fo,EURINR,1250,OPTCUR,CE,84.25,EURINR,EURINR07MAR24C84.25,EURINR 7th MAR 84.25 CE,2024-03-07,1,0.0025
CDS,cde_fo,EURINR,1254,OPTCUR,PE,84.25,EURINR,EURINR07MAR24P84.25,EURINR 7th MAR 84.25 PE,2024-03-07,1,0.0025
CDS,cde_fo,EURINR,1255,OPTCUR,CE,97.5,EURINR,EURINR25JAN24C97.5,EURINR 25th JAN 97.5 CE,2024-01-25,1,0.0025
CDS,cde_fo,EURINR,1256,OPTCUR,PE,94.75,EURINR,EURINR29JAN24P94.75,EURINR JAN 94.75 PE,2024-01-29,1,0.0025
CDS,cde_fo,EURINR,1257,OPTCUR,CE,94.75,EURINR,EURINR26SEP24C94.75,EURINR 26th SEP 94.75 CE,2024-09-26,1,0.0025
CDS,cde_fo,EURINR,1259,OPTCUR,CE,85.25,EURINR,EURINR26JUN24C85.25,EURINR JUN 85.25 CE,2024-06-26,1,0.0025
CDS,cde_fo,EURINR,1263,OPTCUR,PE,85.25,EURINR,EURINR26JUN24P85.25,EURINR JUN 85.25 PE,2024-06-26,1,0.0025
CDS,cde_fo,USDINR,1264,OPTCUR,PE,84.125,USDINR,USDINR15MAR24P84.125,USDINR 15th MAR 84.125 PE,2024-03-15,1,0.0025
CDS,cde_fo,EURINR,1265,OPTCUR,CE,85.5,EURINR,EURINR26JUN24C85.5,EURINR JUN 85.5 CE,2024-06-26,1,0.0025
CDS,cde_fo,EURINR,1266,OPTCUR,PE,85.5,EURINR,EURINR26JUN24P85.5,EURINR JUN 85.5 PE,2024-06-26,1,0.0025
CDS,cde_fo,EURINR,1267,OPTCUR,CE,85.75,EURINR,EURINR26JUN24C85.75,EURINR JUN 85.75 CE,2024-06-26,1,0.0025
CDS,cde_fo,EURINR,1268,OPTCUR,PE,85.75,EURINR,EURINR26JUN24P85.75,EURINR JUN 85.75 PE,2024-06-26,1,0.0025
CDS,cde_fo,USDINR,1269,OPTCUR,PE,76.75,USDINR,USDINR09FEB24P76.75,USDINR 9th FEB 76.75 PE,2024-02-09,1,0.0025
CDS,cde_fo,GBPINR,1270,OPTCUR,PE,98.5,GBPINR,GBPINR09FEB24P98.5,GBPINR 9th FEB 98.5 PE,2024-02-09,1,0.0025
CDS,cde_fo,GBPINR,1272,OPTCUR,CE,98.5,GBPINR,GBPINR16FEB24C98.5,GBPINR 16th FEB 98.5 CE,2024-02-16,1,0.0025
CDS,cde_fo,EURINR,1275,OPTCUR,PE,94.75,EURINR,EURINR26SEP24P94.75,EURINR 26th SEP 94.75 PE,2024-09-26,1,0.0025
CDS,cde_fo,EURINR,1276,OPTCUR,PE,97.5,EURINR,EURINR25JAN24P97.5,EURINR 25th JAN 97.5 PE,2024-01-25,1,0.0025
CDS,cde_fo,JPYINR,1279,OPTCUR,CE,54.75,JPYINR,JPYINR26MAR24C54.75,JPYINR 26th MAR 54.75 CE,2024-03-26,1,0.0025
CDS,cde_fo,EURUSD,1280,OPTCUR,CE,1.185,EURUSD,EURUSD29JAN24C1.185,EURUSD JAN 1.185 CE,2024-01-29,1,0.0001
CDS,cde_fo,EURINR,1281,OPTCUR,CE,86,EURINR,EURINR26JUN24C86,EURINR JUN 86 CE,2024-06-26,1,0.0025
CDS,cde_fo,EURINR,1282,OPTCUR,CE,97.5,EURINR,EURINR29JAN24C97.5,EURINR JAN 97.5 CE,2024-01-29,1,0.0025
CDS,cde_fo,EURINR,1283,OPTCUR,PE,83,EURINR,EURINR26JUN24P83,EURINR JUN 83 PE,2024-06-26,1,0.0025
CDS,cde_fo,JPYINR,1284,OPTCUR,PE,54.75,JPYINR,JPYINR26MAR24P54.75,JPYINR 26th MAR 54.75 PE,2024-03-26,1,0.0025
CDS,cde_fo,GBPINR,1285,OPTCUR,PE,98.5,GBPINR,GBPINR16FEB24P98.5,GBPINR 16th FEB 98.5 PE,2024-02-16,1,0.0025
CDS,cde_fo,EURINR,1286,OPTCUR,PE,97.5,EURINR,EURINR29JAN24P97.5,EURINR JAN 97.5 PE,2024-01-29,1,0.0025
CDS,cde_fo,EURINR,1288,OPTCUR,CE,97.5,EURINR,EURINR02FEB24C97.5,EURINR 2nd FEB 97.5 CE,2024-02-02,1,0.0025
CDS,cde_fo,EURINR,1289,OPTCUR,PE,86,EURINR,EURINR26JUN24P86,EURINR JUN 86 PE,2024-06-26,1,0.0025
CDS,cde_fo,EURINR,1290,OPTCUR,CE,86.25,EURINR,EURINR26JUN24C86.25,EURINR JUN 86.25 CE,2024-06-26,1,0.0025
CDS,cde_fo,EURINR,1292,OPTCUR,PE,97.5,EURINR,EURINR02FEB24P97.5,EURINR 2nd FEB 97.5 PE,2024-02-02,1,0.0025
CDS,cde_fo,USDINR,1295,OPTCUR,CE,76.75,USDINR,USDINR16FEB24C76.75,USDINR 16th FEB 76.75 CE,2024-02-16,1,0.0025
CDS,cde_fo,USDINR,1297,OPTCUR,PE,76.75,USDINR,USDINR16FEB24P76.75,USDINR 16th FEB 76.75 PE,2024-02-16,1,0.0025
CDS,cde_fo,USDJPY,1298,OPTCUR,CE,161.5,USDJPY,USDJPY26MAR24C161.5,USDJPY 26th MAR 161.5 CE,2024-03-26,1,0.01
CDS,cde_fo,EURINR,1301,OPTCUR,PE,86.25,EURINR,EURINR26JUN24P86.25,EURINR JUN 86.25 PE,2024-06-26,1,0.0025
CDS,cde_fo,EURINR,1306,OPTCUR,CE,86.5,EURINR,EURINR26JUN24C86.5,EURINR JUN 86.5 CE,2024-06-26,1,0.0025
CDS,cde_fo,USDJPY,1307,OPTCUR,PE,161.5,USDJPY,USDJPY26MAR24P161.5,USDJPY 26th MAR 161.5 PE,2024-03-26,1,0.01
CDS,cde_fo,EURUSD,1310,OPTCUR,PE,1.185,EURUSD,EURUSD29JAN24P1.185,EURUSD JAN 1.185 PE,2024-01-29,1,0.0001
CDS,cde_fo,EURINR,1311,OPTCUR,CE,83.25,EURINR,EURINR26JUN24C83.25,EURINR JUN 83.25 CE,2024-06-26,1,0.0025
CDS,cde_fo,EURINR,1313,OPTCUR,PE,86.5,EURINR,EURINR26JUN24P86.5,EURINR JUN 86.5 PE,2024-06-26,1,0.0025
CDS,cde_fo,USDINR,1314,OPTCUR,CE,76.75,USDINR,USDINR23FEB24C76.75,USDINR 23rd FEB 76.75 CE,2024-02-23,1,0.0025
CDS,cde_fo,JPYINR,1315,FUTCUR,XX,-1,JPYINR,JPYINR28MAR24F,JPYINR 28th MAR FUT,2024-03-28,1,0.0025
CDS,cde_fo,EURINR,1316,OPTCUR,CE,97.5,EURINR,EURINR09FEB24C97.5,EURINR 9th FEB 97.5 CE,2024-02-09,1,0.0025
CDS,cde_fo,EURINR,1317,OPTCUR,PE,97.5,EURINR,EURINR09FEB24P97.5,EURINR 9th FEB 97.5 PE,2024-02-09,1,0.0025
CDS,cde_fo,USDINR,1318,FUTCUR,XX,-1,USDINR,USDINR28MAR24F,USDINR 28th MAR FUT,2024-03-28,1,0.0025
CDS,cde_fo,EURINR,1319,OPTCUR,CE,97.5,EURINR,EURINR27FEB24C97.5,EURINR FEB 97.5 CE,2024-02-27,1,0.0025
CDS,cde_fo,EURINR,1320,OPTCUR,PE,97.5,EURINR,EURINR27FEB24P97.5,EURINR FEB 97.5 PE,2024-02-27,1,0.0025
CDS,cde_fo,EURINR,1321,OPTCUR,CE,85.25,EURINR,EURINR28MAR24C85.25,EURINR 28th MAR 85.25 CE,2024-03-28,1,0.0025
CDS,cde_fo,EURINR,1322,OPTCUR,CE,86.75,EURINR,EURINR26JUN24C86.75,EURINR JUN 86.75 CE,2024-06-26,1,0.0025
CDS,cde_fo,EURINR,1323,OPTCUR,PE,83.25,EURINR,EURINR26JUN24P83.25,EURINR JUN 83.25 PE,2024-06-26,1,0.0025
CDS,cde_fo,EURINR,1324,OPTCUR,CE,85,EURINR,EURINR07MAR24C85,EURINR 7th MAR 85 CE,2024-03-07,1,0.0025
CDS,cde_fo,USDINR,1325,OPTCUR,PE,76.75,USDINR,USDINR23FEB24P76.75,USDINR 23rd FEB 76.75 PE,2024-02-23,1,0.0025
CDS,cde_fo,USDINR,1326,OPTCUR,CE,76.75,USDINR,USDINR27FEB24C76.75,USDINR FEB 76.75 CE,2024-02-27,1,0.0025
CDS,cde_fo,USDINR,1327,OPTCUR,PE,76.75,USDINR,USDINR27FEB24P76.75,USDINR FEB 76.75 PE,2024-02-27,1,0.0025
CDS,cde_fo,EURINR,1328,OPTCUR,PE,86.75,EURINR,EURINR26JUN24P86.75,EURINR JUN 86.75 PE,2024-06-26,1,0.0025
CDS,cde_fo,EURINR,1329,OPTCUR,PE,85,EURINR,EURINR07MAR24P85,EURINR 7th MAR 85 PE,2024-03-07,1,0.0025
CDS,cde_fo,USDINR,1330,OPTCUR,CE,76.75,USDINR,USDINR01MAR24C76.75,USDINR 1st MAR 76.75 CE,2024-03-01,1,0.0025
CDS,cde_fo,GBPINR,1331,OPTCUR,CE,98.5,GBPINR,GBPINR23FEB24C98.5,GBPINR 23rd FEB 98.5 CE,2024-02-23,1,0.0025
CDS,cde_fo,EURINR,1333,OPTCUR,CE,85,EURINR,EURINR15MAR24C85,EURINR 15th MAR 85 CE,2024-03-15,1,0.0025
CDS,cde_fo,GBPINR,1334,OPTCUR,CE,107.25,GBPINR,GBPINR29JAN24C107.25,GBPINR JAN 107.25 CE,2024-01-29,1,0.0025
CDS,cde_fo,GBPINR,1335,OPTCUR,PE,107.25,GBPINR,GBPINR29JAN24P107.25,GBPINR JAN 107.25 PE,2024-01-29,1,0.0025
CDS,cde_fo,EURINR,1336,OPTCUR,CE,87,EURINR,EURINR26JUN24C87,EURINR JUN 87 CE,2024-06-26,1,0.0025
CDS,cde_fo,EURUSD,1337,OPTCUR,CE,0.965,EURUSD,EURUSD26JUN24C0.965,EURUSD JUN 0.965 CE,2024-06-26,1,0.0001
CDS,cde_fo,EURUSD,1339,OPTCUR,PE,1.21,EURUSD,EURUSD26MAR24P1.21,EURUSD 26th MAR 1.21 PE,2024-03-26,1,0.0001
CDS,cde_fo,USDJPY,1340,OPTCUR,CE,161.5,USDJPY,USDJPY26JUN24C161.5,USDJPY JUN 161.5 CE,2024-06-26,1,0.01
CDS,cde_fo,EURINR,1341,OPTCUR,PE,85,EURINR,EURINR15MAR24P85,EURINR 15th MAR 85 PE,2024-03-15,1,0.0025
CDS,cde_fo,EURUSD,1343,OPTCUR,PE,0.965,EURUSD,EURUSD26JUN24P0.965,EURUSD JUN 0.965 PE,2024-06-26,1,0.0001
CDS,cde_fo,EURINR,1344,OPTCUR,CE,97.5,EURINR,EURINR26SEP24C97.5,EURINR 26th SEP 97.5 CE,2024-09-26,1,0.0025
CDS,cde_fo,EURINR,1348,OPTCUR,CE,85.25,EURINR,EURINR15MAR24C85.25,EURINR 15th MAR 85.25 CE,2024-03-15,1,0.0025
CDS,cde_fo,GBPINR,1349,OPTCUR,CE,107.5,GBPINR,GBPINR29JAN24C107.5,GBPINR JAN 107.5 CE,2024-01-29,1,0.0025
CDS,cde_fo,EURINR,1350,OPTCUR,PE,85.25,EURINR,EURINR15MAR24P85.25,EURINR 15th MAR 85.25 PE,2024-03-15,1,0.0025
CDS,cde_fo,EURINR,1351,OPTCUR,CE,85,EURINR,EURINR27DEC24C85,EURINR 27th DEC 85 CE,2024-12-27,1,0.0025
CDS,cde_fo,GBPINR,1352,OPTCUR,PE,107.5,GBPINR,GBPINR29JAN24P107.5,GBPINR JAN 107.5 PE,2024-01-29,1,0.0025
CDS,cde_fo,EURINR,1353,OPTCUR,PE,85,EURINR,EURINR27DEC24P85,EURINR 27th DEC 85 PE,2024-12-27,1,0.0025
CDS,cde_fo,EURINR,1354,OPTCUR,CE,85.25,EURINR,EURINR27DEC24C85.25,EURINR 27th DEC 85.25 CE,2024-12-27,1,0.0025
CDS,cde_fo,GBPUSD,1356,OPTCUR,CE,1.34,GBPUSD,GBPUSD29JAN24C1.34,GBPUSD JAN 1.34 CE,2024-01-29,1,0.0001
CDS,cde_fo,EURINR,1358,OPTCUR,PE,85.25,EURINR,EURINR27DEC24P85.25,EURINR 27th DEC 85.25 PE,2024-12-27,1,0.0025
CDS,cde_fo,EURINR,1359,OPTCUR,CE,87.5,EURINR,EURINR27DEC24C87.5,EURINR 27th DEC 87.5 CE,2024-12-27,1,0.0025
CDS,cde_fo,EURINR,1362,OPTCUR,PE,87,EURINR,EURINR26JUN24P87,EURINR JUN 87 PE,2024-06-26,1,0.0025
CDS,cde_fo,EURINR,1363,OPTCUR,CE,87.25,EURINR,EURINR26JUN24C87.25,EURINR JUN 87.25 CE,2024-06-26,1,0.0025
CDS,cde_fo,GBPINR,1364,OPTCUR,PE,98.5,GBPINR,GBPINR23FEB24P98.5,GBPINR 23rd FEB 98.5 PE,2024-02-23,1,0.0025
CDS,cde_fo,GBPINR,1367,OPTCUR,CE,98.5,GBPINR,GBPINR27FEB24C98.5,GBPINR FEB 98.5 CE,2024-02-27,1,0.0025
CDS,cde_fo,EURINR,1368,OPTCUR,PE,87.25,EURINR,EURINR26JUN24P87.25,EURINR JUN 87.25 PE,2024-06-26,1,0.0025
CDS,cde_fo,USDINR,1370,OPTCUR,PE,76.75,USDINR,USDINR01MAR24P76.75,USDINR 1st MAR 76.75 PE,2024-03-01,1,0.0025
CDS,cde_fo,EURINR,1371,OPTCUR,CE,87.5,EURINR,EURINR26JUN24C87.5,EURINR JUN 87.5 CE,2024-06-26,1,0.0025
CDS,cde_fo,EURINR,1373,OPTCUR,PE,87.5,EURINR,EURINR26JUN24P87.5,EURINR JUN 87.5 PE,2024-06-26,1,0.0025
CDS,cde_fo,JPYINR,1374,FUTCUR,XX,-1,JPYINR,JPYINR26SEP24F,JPYINR 26th SEP FUT,2024-09-26,1,0.0025
CDS,cde_fo,USDINR,1375,FUTCUR,XX,-1,USDINR,USDINR26SEP24F,USDINR 26th SEP FUT,2024-09-26,1,0.0025
CDS,cde_fo,EURINR,1376,OPTCUR,CE,87.75,EURINR,EURINR26JUN24C87.75,EURINR JUN 87.75 CE,2024-06-26,1,0.0025
CDS,cde_fo,EURINR,1377,OPTCUR,PE,85.25,EURINR,EURINR28MAR24P85.25,EURINR 28th MAR 85.25 PE,2024-03-28,1,0.0025
CDS,cde_fo,EURINR,1378,OPTCUR,PE,87.75,EURINR,EURINR26JUN24P87.75,EURINR JUN 87.75 PE,2024-06-26,1,0.0025
CDS,cde_fo,USDINR,1379,OPTCUR,CE,76.75,USDINR,USDINR07MAR24C76.75,USDINR 7th MAR 76.75 CE,2024-03-07,1,0.0025
CDS,cde_fo,USDINR,1380,OPTCUR,PE,76.75,USDINR,USDINR07MAR24P76.75,USDINR 7th MAR 76.75 PE,2024-03-07,1,0.0025
CDS,cde_fo,EURINR,1381,OPTCUR,PE,87.5,EURINR,EURINR27DEC24P87.5,EURINR 27th DEC 87.5 PE,2024-12-27,1,0.0025
CDS,cde_fo,USDINR,1382,OPTCUR,CE,76.75,USDINR,USDINR15MAR24C76.75,USDINR 15th MAR 76.75 CE,2024-03-15,1,0.0025
CDS,cde_fo,USDINR,1383,OPTCUR,PE,76.75,USDINR,USDINR15MAR24P76.75,USDINR 15th MAR 76.75 PE,2024-03-15,1,0.0025
CDS,cde_fo,USDINR,1384,OPTCUR,CE,76.75,USDINR,USDINR22MAR24C76.75,USDINR 22nd MAR 76.75 CE,2024-03-22,1,0.0025
CDS,cde_fo,EURINR,1385,OPTCUR,CE,88,EURINR,EURINR26JUN24C88,EURINR JUN 88 CE,2024-06-26,1,0.0025
CDS,cde_fo,EURINR,1386,OPTCUR,CE,87.75,EURINR,EURINR27DEC24C87.75,EURINR 27th DEC 87.75 CE,2024-12-27,1,0.0025
CDS,cde_fo,EURINR,1387,OPTCUR,PE,88,EURINR,EURINR26JUN24P88,EURINR JUN 88 PE,2024-06-26,1,0.0025
CDS,cde_fo,USDINR,1388,OPTCUR,PE,76.75,USDINR,USDINR22MAR24P76.75,USDINR 22nd MAR 76.75 PE,2024-03-22,1,0.0025
CDS,cde_fo,EURUSD,1389,OPTCUR,CE,0.97,EURUSD,EURUSD27DEC24C0.97,EURUSD 27th DEC 0.97 CE,2024-12-27,1,0.0001
CDS,cde_fo,EURINR,1390,OPTCUR,CE,88.25,EURINR,EURINR26JUN24C88.25,EURINR JUN 88.25 CE,2024-06-26,1,0.0025
CDS,cde_fo,EURINR,1391,OPTCUR,CE,84.25,EURINR,EURINR15MAR24C84.25,EURINR 15th MAR 84.25 CE,2024-03-15,1,0.0025
CDS,cde_fo,GBPUSD,1392,OPTCUR,PE,1.34,GBPUSD,GBPUSD29JAN24P1.34,GBPUSD JAN 1.34 PE,2024-01-29,1,0.0001
CDS,cde_fo,EURINR,1393,OPTCUR,PE,84.25,EURINR,EURINR15MAR24P84.25,EURINR 15th MAR 84.25 PE,2024-03-15,1,0.0025
CDS,cde_fo,GBPINR,1394,OPTCUR,PE,98.5,GBPINR,GBPINR27FEB24P98.5,GBPINR FEB 98.5 PE,2024-02-27,1,0.0025
CDS,cde_fo,EURUSD,1395,OPTCUR,PE,0.97,EURUSD,EURUSD27DEC24P0.97,EURUSD 27th DEC 0.97 PE,2024-12-27,1,0.0001
CDS,cde_fo,EURUSD,1396,FUTCUR,XX,-1,EURUSD,EURUSD27FEB24F,EURUSD FEB FUT,2024-02-27,1,0.0001
CDS,cde_fo,GBPINR,1397,FUTCUR,XX,-1,GBPINR,GBPINR27FEB24F,GBPINR FEB FUT,2024-02-27,1,0.0025
CDS,cde_fo,GBPUSD,1398,FUTCUR,XX,-1,GBPUSD,GBPUSD27FEB24F,GBPUSD FEB FUT,2024-02-27,1,0.0001
CDS,cde_fo,USDJPY,1399,OPTCUR,CE,164,USDJPY,USDJPY29JAN24C164,USDJPY JAN 164 CE,2024-01-29,1,0.01
CDS,cde_fo,USDJPY,1400,OPTCUR,PE,164,USDJPY,USDJPY29JAN24P164,USDJPY JAN 164 PE,2024-01-29,1,0.01
CDS,cde_fo,EURINR,1401,OPTCUR,PE,97.5,EURINR,EURINR26SEP24P97.5,EURINR 26th SEP 97.5 PE,2024-09-26,1,0.0025
CDS,cde_fo,EURUSD,1402,OPTCUR,CE,1.22,EURUSD,EURUSD29JAN24C1.22,EURUSD JAN 1.22 CE,2024-01-29,1,0.0001
CDS,cde_fo,EURINR,1403,OPTCUR,PE,87.75,EURINR,EURINR27DEC24P87.75,EURINR 27th DEC 87.75 PE,2024-12-27,1,0.0025
CDS,cde_fo,EURINR,1404,OPTCUR,PE,88.25,EURINR,EURINR26JUN24P88.25,EURINR JUN 88.25 PE,2024-06-26,1,0.0025
CDS,cde_fo,EURUSD,1405,OPTCUR,CE,0.975,EURUSD,EURUSD27DEC24C0.975,EURUSD 27th DEC 0.975 CE,2024-12-27,1,0.0001
CDS,cde_fo,EURINR,1406,OPTCUR,CE,88.5,EURINR,EURINR26JUN24C88.5,EURINR JUN 88.5 CE,2024-06-26,1,0.0025
CDS,cde_fo,EURINR,1407,OPTCUR,CE,88,EURINR,EURINR27DEC24C88,EURINR 27th DEC 88 CE,2024-12-27,1,0.0025
CDS,cde_fo,EURUSD,1411,OPTCUR,PE,1.22,EURUSD,EURUSD29JAN24P1.22,EURUSD JAN 1.22 PE,2024-01-29,1,0.0001
CDS,cde_fo,USDJPY,1412,OPTCUR,PE,161.5,USDJPY,USDJPY26JUN24P161.5,USDJPY JUN 161.5 PE,2024-06-26,1,0.01
CDS,cde_fo,USDJPY,1413,OPTCUR,CE,161.5,USDJPY,USDJPY26SEP24C161.5,USDJPY 26th SEP 161.5 CE,2024-09-26,1,0.01
CDS,cde_fo,USDJPY,1414,FUTCUR,XX,-1,USDJPY,USDJPY26SEP24F,USDJPY 26th SEP FUT,2024-09-26,1,0.01
CDS,cde_fo,EURUSD,1416,OPTCUR,CE,1.22,EURUSD,EURUSD27FEB24C1.22,EURUSD FEB 1.22 CE,2024-02-27,1,0.0001
CDS,cde_fo,EURINR,1417,OPTCUR,CE,84.25,EURINR,EURINR22MAR24C84.25,EURINR 22nd MAR 84.25 CE,2024-03-22,1,0.0025
CDS,cde_fo,EURUSD,1418,OPTCUR,PE,0.975,EURUSD,EURUSD27DEC24P0.975,EURUSD 27th DEC 0.975 PE,2024-12-27,1,0.0001
CDS,cde_fo,EURINR,1419,OPTCUR,PE,84.25,EURINR,EURINR22MAR24P84.25,EURINR 22nd MAR 84.25 PE,2024-03-22,1,0.0025
CDS,cde_fo,JPYINR,1422,FUTCUR,XX,-1,JPYINR,JPYINR27FEB24F,JPYINR FEB FUT,2024-02-27,1,0.0025
CDS,cde_fo,GBPINR,1423,OPTCUR,CE,99.25,GBPINR,GBPINR07MAR24C99.25,GBPINR 7th MAR 99.25 CE,2024-03-07,1,0.0025
CDS,cde_fo,GBPINR,1424,OPTCUR,PE,99.25,GBPINR,GBPINR07MAR24P99.25,GBPINR 7th MAR 99.25 PE,2024-03-07,1,0.0025
CDS,cde_fo,EURINR,1425,OPTCUR,CE,84.25,EURINR,EURINR28MAR24C84.25,EURINR 28th MAR 84.25 CE,2024-03-28,1,0.0025
CDS,cde_fo,EURINR,1426,OPTCUR,PE,88,EURINR,EURINR27DEC24P88,EURINR 27th DEC 88 PE,2024-12-27,1,0.0025
CDS,cde_fo,GBPINR,1427,OPTCUR,CE,99.25,GBPINR,GBPINR15MAR24C99.25,GBPINR 15th MAR 99.25 CE,2024-03-15,1,0.0025
CDS,cde_fo,GBPINR,1428,OPTCUR,PE,99.25,GBPINR,GBPINR15MAR24P99.25,GBPINR 15th MAR 99.25 PE,2024-03-15,1,0.0025
CDS,cde_fo,GBPINR,1429,OPTCUR,CE,108,GBPINR,GBPINR26SEP24C108,GBPINR 26th SEP 108 CE,2024-09-26,1,0.0025
CDS,cde_fo,GBPINR,1430,OPTCUR,PE,108,GBPINR,GBPINR26SEP24P108,GBPINR 26th SEP 108 PE,2024-09-26,1,0.0025
CDS,cde_fo,EURINR,1431,OPTCUR,PE,84.25,EURINR,EURINR28MAR24P84.25,EURINR 28th MAR 84.25 PE,2024-03-28,1,0.0025
CDS,cde_fo,GBPUSD,1432,OPTCUR,CE,1.13,GBPUSD,GBPUSD27FEB24C1.13,GBPUSD FEB 1.13 CE,2024-02-27,1,0.0001
CDS,cde_fo,USDINR,1433,OPTCUR,CE,76.75,USDINR,USDINR28MAR24C76.75,USDINR 28th MAR 76.75 CE,2024-03-28,1,0.0025
CDS,cde_fo,EURINR,1434,OPTCUR,CE,84.25,EURINR,EURINR05APR24C84.25,EURINR 5th APR 84.25 CE,2024-04-05,1,0.0025
CDS,cde_fo,EURINR,1435,OPTCUR,PE,84.25,EURINR,EURINR05APR24P84.25,EURINR 5th APR 84.25 PE,2024-04-05,1,0.0025
